phone,usage
012-2711-0296,14089.38
012-2711-0297,143.79
012-2711-0298,88.81
012-2711-0299,922.47
012-2711-0301,10229.66
012-2711-0302,0
012-2711-0304,226.52
012-2711-0305,188.42
012-2711-0306,212.8
012-2711-0307,15.01
012-2711-0308,320.61
012-2711-0309,29.38
012-2711-0310,43162.43
012-2711-0311,289.35
012-2711-0312,11821.65
012-2711-0313,521.18
012-2711-0314,1110.52
012-2711-0315,2528.61
012-2711-0316,1494.2
012-2711-0317,6474.49
012-2711-0318,4028.24
012-2711-0319,7209.31
012-2711-0320,5.14
012-2711-0321,10539.55
012-2711-0322,9109.02
012-2711-0323,6234.13
012-2711-0324,10203.48
012-2711-0325,260.73
012-2711-0326,118767.93
012-2711-0327,2833.08
012-2711-0328,1853.25
012-2711-0329,6500.52
012-2711-0331,12557.54
012-2711-0332,11823.12
012-2711-0334,73.98
012-2711-0335,1761.81
012-2711-0336,33580.75
012-2711-0337,6285.64
012-2711-0338,82.83
012-2711-0339,4962.87
012-2711-0340,11339.27
012-2711-0341,12584.12
012-2711-0342,9993.78
012-2711-0343,7242.52
012-2711-0344,3623.88
012-2711-0345,8355.54
012-2711-0346,8381.17
012-2711-0347,5096.88
012-2711-0348,6563.09
012-2711-0349,425.1
012-2711-0350,39567.46
012-2711-0351,5904.46
012-2711-0352,7181
012-2711-0353,8924.63
012-2711-0354,89.41
012-2711-0355,5558.85
012-2711-0356,7685.16
012-2711-0357,8832.92
012-2711-0358,192.29
012-2711-0359,65389.97
012-2711-0360,4986.72
012-2711-0361,3712.46
012-2711-0362,8789.3
012-2711-0363,11198.1
012-2711-0364,13990.72
012-2711-0365,4707.95
012-2711-0366,5236.87
012-2711-0367,15248.65
012-2711-0368,5733.04
012-2711-0369,7061.91
012-2711-0370,11741.58
012-2711-0371,6096.17
012-2711-0372,9088.02
012-2711-0373,1702.48
012-2711-0374,83065.88
012-2711-0375,8429.69
012-2711-0376,124.76
012-2711-0377,214.89
012-2711-0378,10192.71
012-2711-0379,3659.42
012-2711-0380,5819.35
012-2711-0381,4503.74
012-2711-0382,3899.49
012-2711-0383,6296
012-2711-0384,7644.03
012-2711-0385,7066.42
012-2711-0386,5742.22
012-2711-0387,7274.48
012-2711-0388,7316.64
012-2711-0389,11544.3
012-2711-0390,6305.55
012-2711-0391,15298.07
012-2711-0392,6985.63
012-2711-0393,4878.93
012-2711-0394,7771.47
012-2711-0395,0
012-2711-0396,4114.84
012-2711-0397,4041.11
012-2711-0398,447.49
012-2711-0399,4266.52
012-2711-0401,2888.84
012-2711-0402,5060.32
012-2711-0403,837.06
012-2711-0405,6192.87
012-2711-0406,3927.68
012-2711-0407,5642.91
012-2711-0408,6627.01
012-2711-0409,2859.69
012-2711-0410,5249.59
012-2711-0411,2784.81
012-2711-0412,1469.45
012-2711-0413,2478.9
012-2711-0414,4155.11
012-2711-0415,4866.38
012-2711-0416,4190.17
012-2711-0417,2667.07
012-2711-0418,670.36
012-2711-0419,16340.4
012-2711-0420,5869.14
012-2711-0421,8071.43
012-2711-0422,9017.48
012-2711-0423,6075.74
012-2711-0424,3576.36
012-2711-0425,4622.69
012-2711-0426,7753.05
012-2711-0427,7044.49
012-2711-0428,11110.95
012-2711-0429,913.86
012-2711-0430,458.13
012-2711-0431,442.34
012-2711-0432,442.78
012-2711-0433,4438.24
012-2711-0434,6772.96
012-2711-0435,5465.51
012-2711-0436,3034.24
012-2711-0437,6311.07
012-2711-0438,2577.5
012-2711-0439,2226.08
012-2711-0441,6170.08
012-2711-0442,4756.03
012-2711-0443,2907.96
012-2711-0445,7738.83
012-2711-0446,3554.21
012-2711-0447,4336.56
012-2711-0448,4038.84
012-2711-0449,5864.8
012-2711-0450,9476.1
012-2711-0451,11830.45
012-2711-0452,1991.28
012-2711-0453,8019.13
012-2711-0454,2887.05
012-2711-0455,6056.33
012-2711-0456,3621.6
012-2711-0457,3811.42
012-2711-0458,7486.02
012-2711-0459,4102.2
012-2711-0460,2603.9
012-2711-0461,11399.99
012-2711-0462,2663.35
012-2711-0463,6744.01
012-2711-0464,3348.22
012-2711-0465,11087.6
012-2711-0466,5748.81
012-2711-0467,10819.32
012-2711-0468,4688.59
012-2711-0469,18354.55
012-2711-0470,11397.85
012-2711-0471,4228.92
012-2711-0472,6987.83
012-2711-0473,2660.43
012-2711-0474,8069.78
012-2711-0475,10494.89
012-2711-0476,8006.97
012-2711-0477,4098.63
012-2711-0478,11083.92
012-2711-0479,2549.18
012-2711-0480,7677.29
012-2711-0481,1959.14
012-2711-0482,26.36
012-2711-0483,465.48
012-2711-0484,2885.9
012-2711-0485,742.18
012-2711-0486,751.76
012-2711-0487,1394.16
012-2711-0488,2438.61
012-2711-0489,1255.67
012-2711-0490,4578.55
012-2711-0491,599.8
012-2711-0492,1289.47
012-2711-0493,1947.22
012-2711-0494,4206.73
012-2711-0495,1605.75
012-2711-0496,208.15
012-2711-0497,1983.88
012-2711-0498,7928.25
012-2711-0499,797.42
012-2711-0501,1706.32
012-2711-0502,4491.83
012-2711-0503,1719.83
012-2711-0504,1230.6
012-2711-0506,4771.77
012-2711-0507,4590.11
012-2711-0508,2606.92
012-2711-0509,4226.85
012-2711-0510,9468.55
012-2711-0511,5390.87
012-2711-0512,5732.43
012-2711-0513,7041.96
012-2711-0514,11504.45
012-2711-0515,11888.45
012-2711-0516,13213.65
012-2711-0517,3597.81
012-2711-0518,6543.02
012-2711-0519,6326.05
012-2711-0520,12292.68
012-2711-0521,7187.04
012-2711-0522,13888.12
012-2711-0523,3455.01
012-2711-0524,5369.73
012-2711-0525,4797.21
012-2711-0526,7971.79
012-2711-0527,4939.2
012-2711-0528,6070.48
012-2711-0529,5072.77
012-2711-0530,13761.57
012-2711-0531,6795.08
012-2711-0532,4578.57
012-2711-0533,9266.74
012-2711-0534,0
012-2711-0535,12135.22
012-2711-0536,8222.89
012-2711-0537,3303.43
012-2711-0538,2264.77
012-2711-0539,9674.14
012-2711-0540,2779.44
012-2711-0541,9020.06
012-2711-0542,7966.05
012-2711-0543,7089.25
012-2711-0544,2811.6
012-2711-0545,7644.62
012-2711-0546,3503.1
012-2711-0547,5401.47
012-2711-0548,10900.72
012-2711-0549,13630.29
012-2711-0551,8999.72
012-2711-0552,5175.82
012-2711-0553,4294.15
012-2711-0554,13663.27
012-2711-0556,5524.96
012-2711-0557,6983.6
012-2711-0558,3343.15
012-2711-0559,4973.2
012-2711-0560,3398.87
012-2711-0561,13352.38
012-2711-0562,11499.33
012-2711-0563,7205.46
012-2711-0564,6210.96
012-2711-0565,7667.71
012-2711-0566,3354.6
012-2711-0567,2826.89
012-2711-0568,13648.25
012-2711-0569,8174.3
012-2711-0570,7725.01
012-2711-0571,11352.83
012-2711-0572,12306.46
012-2711-0573,10971.13
012-2711-0574,12116.66
012-2711-0575,9987.94
012-2711-0576,6811.39
012-2711-0577,2687.1
012-2711-0578,11753.02
012-2711-0579,4856.14
012-2711-0580,7698.07
012-2711-0581,0
012-2711-0582,5950.74
012-2711-0583,3254.94
012-2711-0584,5566.97
012-2711-0585,15313.73
012-2711-0586,1441.21
012-2711-0587,7394.4
012-2711-0588,6995.83
012-2711-0589,4383.98
012-2711-0590,7246.11
012-2711-0591,7929.14
012-2711-0592,8751.96
012-2711-0593,5822.13
012-2711-0594,6707.35
012-2711-0595,2666.78
012-2711-0596,1161.84
012-2711-0597,5245.82
012-2711-0598,4968.93
012-2711-0599,8620.7
012-2711-0601,9709.18
012-2711-0602,5418.91
012-2711-0603,4876.62
012-2711-0604,9067.24
012-2711-0605,17796.82
012-2711-0607,6202.74
012-2711-0608,4063.72
012-2711-0609,3791.8
012-2711-0610,11948.44
012-2711-0611,9025.25
012-2711-0612,7868.47
012-2711-0613,2770.9
012-2711-0614,4266.96
012-2711-0615,5621.84
012-2711-0616,9801.03
012-2711-0617,8906.41
012-2711-0618,11153.67
012-2711-0619,3325.22
012-2711-0620,4463.7
012-2711-0621,3390.99
012-2711-0622,9663.45
012-2711-0623,9.58
012-2711-0624,6315.19
012-2711-0625,4007.21
012-2711-0626,3225.25
012-2711-0627,4147.92
012-2711-0628,10.89
012-2711-0629,13115.98
012-2711-0630,93.95
012-2711-0631,250.53
012-2711-0632,71.86
012-2711-0633,0
012-2711-0634,0
012-2711-0635,72.92
012-2711-0636,74.27
012-2711-0637,74.19
012-2711-0638,0
012-2711-0639,0
012-2711-0640,83.07
012-2711-0641,78.77
012-2711-0642,0
012-2711-0643,0
012-2711-0644,0
012-2711-0645,73.91
012-2711-0646,77.2
012-2711-0647,0
012-2711-0648,0
012-2711-0649,0
012-2711-0650,83.46
012-2711-0651,72
012-2711-0652,72.59
012-2711-0653,0
012-2711-0654,0
012-2711-0655,75.94
012-2711-0656,90.14
012-2711-0657,0
012-2711-0658,0
012-2711-0659,0
012-2711-0661,84.68
012-2711-0662,73.47
012-2711-0663,0
012-2711-0664,0
012-2711-0665,73.31
012-2711-0667,95.76
012-2711-0668,0
012-2711-0669,0
012-2711-0670,0
012-2711-0671,0
012-2711-0672,568.8
012-2711-0673,86.81
012-2711-0674,193.21
012-2711-0675,89.35
012-2711-0676,73.8
012-2711-0677,78.66
012-2711-0678,0
012-2711-0679,0
012-2711-0680,6822.75
012-2711-0681,13079.41
012-2711-0682,8224.02
012-2711-0683,1808.8
012-2711-0684,6265.14
012-2711-0685,8223.42
012-2711-0686,8601.31
012-2711-0687,14105.99
012-2711-0688,7540.6
012-2711-0689,10122.36
012-2711-0690,2400.46
012-2711-0691,6882.87
012-2711-0692,10269.24
012-2711-0693,13300.45
012-2711-0694,8631.83
012-2711-0695,2709.68
012-2711-0696,7864.63
012-2711-0697,18976.75
012-2711-0698,8200.66
012-2711-0699,10590.66
012-2711-0701,11585.18
012-2711-0702,12314.91
012-2711-0703,7115.47
012-2711-0704,3922.15
012-2711-0705,10448.85
012-2711-0706,3830.08
012-2711-0708,6838.21
012-2711-0709,3782.74
012-2711-0710,3011.88
012-2711-0711,7202.34
012-2711-0712,4252.09
012-2711-0713,7509.25
012-2711-0714,7642.14
012-2711-0715,6581.9
012-2711-0716,5161.1
012-2711-0717,8193.95
012-2711-0718,5541.05
012-2711-0719,7905.66
012-2711-0720,15680.28
012-2711-0721,12885.94
012-2711-0722,6983.83
012-2711-0723,9117.37
012-2711-0724,5887.82
012-2711-0725,15597.41
012-2711-0726,7325.22
012-2711-0727,3759.67
012-2711-0728,6428.97
012-2711-0729,6741.07
012-2711-0730,8863.12
012-2711-0731,7402.18
012-2711-0732,6784.42
012-2711-0733,8625.91
012-2711-0734,4294.48
012-2711-0735,4917.43
012-2711-0736,8630.23
012-2711-0737,10067.47
012-2711-0738,7369.63
012-2711-0739,4602.37
012-2711-0740,5966.63
012-2711-0741,0
012-2711-0742,0.22
012-2711-0743,73.85
012-2711-0744,7964.22
012-2711-0745,0.17
012-2711-0746,0
012-2711-0747,0.04
012-2711-0748,2582.11
012-2711-0749,0
012-2711-0750,0
012-2711-0751,317.09
012-2711-0752,5705.75
012-2711-0753,0
012-2711-0754,0
012-2711-0755,0
012-2711-0756,0
012-2711-0757,43.43
012-2711-0758,100.59
012-2711-0759,2931.74
012-2711-0760,0
012-2711-0761,0.07
012-2711-0762,1379.28
012-2711-0763,793.78
012-2711-0764,7398.15
012-2711-0765,0.2
012-2711-0766,6482.99
012-2711-0767,0
012-2711-0768,119.38
012-2711-0769,161.92
012-2711-0771,947.01
012-2711-0772,67.95
012-2711-0773,70.22
012-2711-0774,192.18
012-2711-0775,1168.35
012-2711-0776,10.57
012-2711-0778,11898.67
012-2711-0779,9273.57
012-2711-0780,534.52
012-2711-0781,7225.24
012-2711-0782,1099.82
012-2711-0783,2796.93
012-2711-0784,5235.66
012-2711-0785,5869.69
012-2711-0786,8850.34
012-2711-0787,4943.86
012-2711-0788,0
012-2711-0789,5485.45
012-2711-0790,87.37
012-2711-0791,95.72
012-2711-0792,6377.41
012-2711-0793,9099.42
012-2711-0794,894.35
012-2711-0795,44.04
012-2711-0796,8019.08
012-2711-0797,4954.56
012-2711-0798,7964.65
012-2711-0799,9826.9
012-2711-0801,4944.46
012-2711-0802,4145.99
012-2711-0803,10131.34
012-2711-0804,10064.71
012-2711-0805,6403.14
012-2711-0806,13893.96
012-2711-0807,11974.17
012-2711-0809,5128.46
012-2711-0810,9339.23
012-2711-0811,7997.06
012-2711-0812,7205.64
012-2711-0813,12656.54
012-2711-0814,7839.73
012-2711-0815,8308.45
012-2711-0816,9220.16
012-2711-0817,10435.09
012-2711-0818,6311.63
012-2711-0819,7460.99
012-2711-0820,2015.06
012-2711-0821,6241.02
012-2711-0822,886.06
012-2711-0823,0
012-2711-0824,710.82
012-2711-0825,2482.62
012-2711-0826,484.95
012-2711-0827,1639.76
012-2711-0828,1275.84
012-2711-0829,2468.8
012-2711-0830,1081.68
012-2711-0831,3072.13
012-2711-0832,1308.05
012-2711-0833,0
012-2711-0834,5270.44
012-2711-0835,1307.2
012-2711-0836,279.36
012-2711-0837,1156.64
012-2711-0838,278.87
012-2711-0839,2317.81
012-2711-0840,3169.67
012-2711-0841,2495.99
012-2711-0842,6344.02
012-2711-0843,1296.97
012-2711-0844,1293.84
012-2711-0845,1252.36
012-2711-0846,6493.38
012-2711-0847,5843.57
012-2711-0848,2676.95
012-2711-0849,2388.02
012-2711-0850,2886
012-2711-0851,5226.14
012-2711-0852,5074.69
012-2711-0853,3762.03
012-2711-0854,3442.32
012-2711-0855,10300.45
012-2711-0856,3708.64
012-2711-0857,6256.65
012-2711-0858,6663.97
012-2711-0859,4778.26
012-2711-0860,4437.38
012-2711-0861,2090.62
012-2711-0862,5852.32
012-2711-0863,2889.81
012-2711-0864,5133.74
012-2711-0865,2967.82
012-2711-0866,4326.49
012-2711-0867,9165.09
012-2711-0868,5238.85
012-2711-0869,6866.77
012-2711-0870,10725.18
012-2711-0871,8705.57
012-2711-0872,11467.48
012-2711-0873,5934.62
012-2711-0874,4937.01
012-2711-0875,13642.45
012-2711-0876,7474.02
012-2711-0877,9502.08
012-2711-0878,3836.14
012-2711-0879,13268.2
012-2711-0881,2886.59
012-2711-0882,3825.98
012-2711-0883,13385.59
012-2711-0884,8449.35
012-2711-0885,7815.67
012-2711-0886,10076
012-2711-0887,3790.19
012-2711-0889,5419.53
012-2711-0890,13412.6
012-2711-0891,9675.7
012-2711-0892,3458.08
012-2711-0893,5298.63
012-2711-0894,11055.28
012-2711-0895,3781.03
012-2711-0896,1875.88
012-2711-0897,4456.42
012-2711-0898,3451.76
012-2711-0899,2268.58
012-2711-0901,6784.84
012-2711-0902,5560.21
012-2711-0903,8262.49
012-2711-0904,2887.51
012-2711-0905,1426.95
012-2711-0906,616.14
012-2711-0907,564.87
012-2711-0908,459.91
012-2711-0910,479.62
012-2711-0911,832.92
012-2711-0912,516.14
012-2711-0913,490.75
012-2711-0914,524.72
012-2711-0915,486.39
012-2711-0916,3427.66
012-2711-0917,3874.84
012-2711-0918,5738.84
012-2711-0919,5621.61
012-2711-0920,4367.97
012-2711-0921,10037.6
012-2711-0922,6134.55
012-2711-0923,6673.47
012-2711-0924,3426.27
012-2711-0925,10192.37
012-2711-0926,41845.95
012-2711-0927,3603.15
012-2711-0928,2410.5
012-2711-0929,6366.46
012-2711-0930,3574.24
012-2711-0931,14255.05
012-2711-0932,9589.31
012-2711-0933,8927.86
012-2711-0934,8536.66
012-2711-0935,29642.11
012-2711-0936,71690.8
012-2711-0937,9655.39
012-2711-0938,30922
012-2711-0939,23606.58
012-2711-0940,6455.96
012-2711-0941,7780.53
012-2711-0942,24859.59
012-2711-0943,4637.81
012-2711-0944,10297.65
012-2711-0945,2332.5
012-2711-0946,5894.95
012-2711-0947,1009.8
012-2711-0948,6558.14
012-2711-0949,4486.84
012-2711-0950,6245.56
012-2711-0951,1489.07
012-2711-0952,6878.34
012-2711-0953,1601.4
012-2711-0954,5553.26
012-2711-0955,1861.4
012-2711-0956,4463.17
012-2711-0957,8253.72
012-2711-0958,4941.92
012-2711-0959,0
012-2711-0960,5334.81
012-2711-0961,7600.13
012-2711-0962,7313.17
012-2711-0963,13330.75
012-2711-0964,5227.5
012-2711-0965,6451.69
012-2711-0966,6302.13
012-2711-0967,5040.11
012-2711-0968,9780.15
012-2711-0969,10298.49
012-2711-0970,6162.71
012-2711-0971,6553.34
012-2711-0972,7344.85
012-2711-0973,10174.76
012-2711-0974,5726.22
012-2711-0975,11934.35
012-2711-0976,5669.87
012-2711-0977,7211.57
012-2711-0978,4763.21
012-2711-0979,9972.3
012-2711-0980,3909.33
012-2711-0981,10552.86
012-2711-0982,7348.2
012-2711-0983,9470.21
012-2711-0984,4414.25
012-2711-0985,9656.52
012-2711-0986,9233.77
012-2711-0987,5473.69
012-2711-0988,8273.16
012-2711-0989,5358.23
012-2711-0991,7023.9
012-2711-0992,9549.31
012-2711-0993,10708.11
012-2711-0994,8019.08
012-2711-0995,9073.52
012-2711-0996,9956.99
012-2711-0997,7660.54
012-2711-0998,10414.13
012-2711-1002,8433.23
012-2711-1003,10579.67
012-2711-1005,11088.35
012-2711-1006,10965.58
012-2711-1007,11753.19
012-2711-1008,6989.92
012-2711-1009,6540.09
012-2711-1012,9140.26
012-2711-1013,9308.43
012-2711-1014,9207.3
012-2711-1015,10516.77
012-2711-1016,8181.67
012-2711-1017,2313.71
012-2711-1018,38.38
012-2711-1019,7697.43
012-2711-1020,5240.54
012-2711-1021,3407.26
012-2711-1022,13444.28
012-2711-1023,7547.93
012-2711-1024,9110.16
012-2711-1025,10326.86
012-2711-1026,5904.38
012-2711-1027,5528.25
012-2711-1028,11437.43
012-2711-1029,4300.2
012-2711-1030,8071.72
012-2711-1031,8012.23
012-2711-1032,5698.44
012-2711-1033,10653.88
012-2711-1034,8133.24
012-2711-1035,10316.31
012-2711-1036,9603.86
012-2711-1037,16298.75
012-2711-1038,8696.88
012-2711-1039,5599.2
012-2711-1040,7322.84
012-2711-1041,9609.9
012-2711-1042,4686.72
012-2711-1043,7404.68
012-2711-1044,9467.25
012-2711-1045,8714.28
012-2711-1046,10796.09
012-2711-1047,10687.58
012-2711-1048,9193.26
012-2711-1049,8885
012-2711-1050,9789.07
012-2711-1051,468.66
012-2711-1052,20715.63
012-2711-1053,9830.33
012-2711-1054,382.84
012-2711-1055,4733.41
012-2711-1056,7525.77
012-2711-1057,4537.33
012-2711-1058,13751.63
012-2711-1059,0
012-2711-1060,0
012-2711-1061,0.3
012-2711-1062,0.01
012-2711-1063,0.5
012-2711-1064,0
012-2711-1065,318.91
012-2711-1066,5381.46
012-2711-1067,0
012-2711-1068,557.26
012-2711-1069,9910.75
012-2711-1070,0.32
012-2711-1071,2.35
012-2711-1072,1055.49
012-2711-1073,0
012-2711-1074,1442.68
012-2711-1075,3551.03
012-2711-1076,1190.38
012-2711-1077,4003.49
012-2711-1078,0.07
012-2711-1079,0
012-2711-1080,1.42
012-2711-1081,580.62
012-2711-1082,6696
012-2711-1083,0
012-2711-1084,0
012-2711-1085,7.61
012-2711-1086,0
012-2711-1087,0
012-2711-1088,1754.7
012-2711-1089,4919.92
012-2711-1090,1852.32
012-2711-1091,3451.94
012-2711-1092,2701.15
012-2711-1093,2076.95
012-2711-1094,517.92
012-2711-1095,2972.74
012-2711-1096,624.73
012-2711-1097,7889.18
012-2711-1098,5177.61
012-2711-1099,7911.88
012-2711-1101,7046.93
012-2711-1102,5619.1
012-2711-1103,4493.69
012-2711-1104,7449.03
012-2711-1105,4908.58
012-2711-1106,5156.35
012-2711-1107,7726.89
012-2711-1108,8400.4
012-2711-1109,4476.4
012-2711-1120,5036.55
012-2711-1121,3355.94
012-2711-1124,4202.89
012-2711-1125,3033.4
012-2711-1126,4131.89
012-2711-1127,10952.93
012-2711-1128,5777.18
012-2711-1129,3615.31
012-2711-1130,5613.26
012-2711-1131,8069.35
012-2711-1132,6856.14
012-2711-1134,903.64
012-2711-1135,4719.08
012-2711-1136,7838.65
012-2711-1137,5991.96
012-2711-1138,7809.42
012-2711-1139,4837.55
012-2711-1140,2928.34
012-2711-1141,5825.66
012-2711-1142,4976.8
012-2711-1143,0
012-2711-1145,0
012-2711-1146,0
012-2711-1147,0
012-2711-1148,309.61
012-2711-1149,563.18
012-2711-1150,813.18
012-2711-1151,3009.93
012-2711-1152,3451.68
012-2711-1153,212.88
012-2711-1154,40.79
012-2711-1156,34.36
012-2711-1157,40.68
012-2711-1158,18.9
012-2711-1159,17.87
012-2711-1160,679.84
012-2711-1161,30.67
012-2711-1162,95.2
012-2711-1163,74.94
012-2711-1164,80.27
012-2711-1165,94.04
012-2711-1167,77.51
012-2711-1168,94.23
012-2711-1169,149.56
012-2711-1170,85.49
012-2711-1171,207.12
012-2711-1172,218.26
012-2711-1173,5691.68
012-2711-1174,2982.54
012-2711-1175,14.49
012-2711-1176,74.77
012-2711-1178,13.03
012-2711-1179,2074.89
012-2711-1180,14.61
012-2711-1181,3411.2
012-2711-1182,204.11
012-2711-1183,173.31
012-2711-1184,2193.24
012-2711-1185,4087.29
012-2711-1186,1399.1
012-2711-1187,1287.61
012-2711-1189,98.47
012-2711-1190,92.64
012-2711-1191,99.1
012-2711-1192,17.75
012-2711-1193,86.16
012-2711-1194,0
012-2711-1195,95
012-2711-1196,0
012-2711-1197,111.43
012-2711-1198,0
012-2711-1200,81.95
012-2711-1201,79.41
012-2711-1202,0
012-2711-1203,0
012-2711-1204,0
012-2711-1205,0
012-2711-1206,104.02
012-2711-1207,99.57
012-2711-1208,82.35
012-2711-1209,14.84
012-2711-1210,0
012-2711-1211,0
012-2711-1213,94.45
012-2711-1214,43.55
012-2711-1215,102.15
012-2711-1216,173.57
012-2711-1217,4.46
012-2711-1218,51.9
012-2711-1219,7.54
012-2711-1220,9.86
012-2711-1223,6.9
012-2711-1224,7.44
012-2711-1225,16.84
012-2711-1226,31.95
012-2711-1227,9.34
012-2711-1228,9.88
012-2711-1229,68.16
012-2711-1232,30
012-2711-1235,7.46
012-2711-1236,4.02
012-2711-1237,6.46
012-2711-1238,66.23
012-2711-1239,0
012-2711-1240,0.06
012-2711-1241,0
012-2711-1242,3084.77
012-2711-1243,0.03
012-2711-1244,0
012-2711-1245,0.02
012-2711-1246,0
012-2711-1247,29251.22
012-2711-1248,0
012-2711-1249,0
012-2711-1250,1.94
012-2711-1251,2619.24
012-2711-1252,0
012-2711-1253,0
012-2711-1254,4.01
012-2711-1255,0
012-2711-1256,0
012-2711-1257,0
012-2711-1258,0
012-2711-1259,0.01
012-2711-1260,0
012-2711-1261,5689.38
012-2711-1262,564.68
012-2711-1263,0
012-2711-1264,18595.48
012-2711-1265,0
012-2711-1266,34.05
012-2711-1267,0.33
012-2711-1268,0
012-2711-1269,0
012-2711-1270,0
012-2711-1271,5.38
012-2711-1272,0
012-2711-1273,0
012-2711-1274,2.5
012-2711-1275,0
012-2711-1276,3801.56
012-2711-1277,0
012-2711-1278,0.11
012-2711-1279,0.01
012-2711-1280,1.52
012-2711-1281,0
012-2711-1282,0
012-2711-1283,0
012-2711-1284,1599.79
012-2711-1285,0
012-2711-1286,0
012-2711-1287,0
012-2711-1288,0.54
012-2711-1289,0.13
012-2711-1290,101.07
012-2711-1291,15340.27
012-2711-1292,0
012-2711-1293,0.05
012-2711-1294,0.02
012-2711-1295,0.04
012-2711-1296,0
012-2711-1297,0.07
012-2711-1298,2052.04
012-2711-1299,0.2
012-2711-1300,0
012-2711-1301,0
012-2711-1302,0.09
012-2711-1303,187.29
012-2711-1304,6314.96
012-2711-1305,2685.33
012-2711-1306,5.59
012-2711-1307,447.81
012-2711-1308,1064.45
012-2711-1309,15.76
012-2711-1310,6222.71
012-2711-1311,0.24
012-2711-1312,158.16
012-2711-1314,84.51
012-2711-1315,2682.65
012-2711-1316,0
012-2711-1317,2.3
012-2711-1318,0
012-2711-1319,0
012-2711-1320,0
012-2711-1321,13.73
012-2711-1322,13035.52
012-2711-1323,0
012-2711-1324,0.5
012-2711-1325,1779.15
012-2711-1326,0.05
012-2711-1327,0
012-2711-1328,0
012-2711-1329,6114.96
012-2711-1330,3295.41
012-2711-1332,0
012-2711-1334,0.2
012-2711-1335,63.93
012-2711-1336,8.05
012-2711-1337,2.52
012-2711-1338,0
012-2711-1339,0
012-2711-1340,1963.91
012-2711-1341,6336.88
012-2711-1342,0
012-2711-1343,0
012-2711-1344,0
012-2711-1345,613.12
012-2711-1346,0.06
012-2711-1347,0.79
012-2711-1348,0
012-2711-1349,0
012-2711-1350,288.27
012-2711-1351,0.56
012-2711-1352,0
012-2711-1353,0.14
012-2711-1354,2.1
012-2711-1355,0.39
012-2711-1356,1137.15
012-2711-1357,0.2
012-2711-1358,0
012-2711-1359,0
012-2711-1360,65.74
012-2711-1361,0
012-2711-1362,0
012-2711-1363,0
012-2711-1364,2000.63
012-2711-1365,0.05
012-2711-1366,0.03
012-2711-1367,2.31
012-2711-1368,0.3
012-2711-1369,0
012-2711-1370,6304.21
012-2711-1371,0.77
012-2711-1372,0
012-2711-1373,4282.65
